Date and Time Downloaded : 04/20/2020 10:01:13 pm"Health Facility Code","Health Facility Code Short","Facility Name","Old Health Facility Names","Old Health Facility Name 2","Old Health Facility Name 3","Health Facility Type","Ownership Major Classification","Ownership Sub-Classification for Government facilities","Ownership Sub-Classification for private facilities","Street Name and #           ","Building name and #","Region Name","Region PSGC","Province Name","Province PSGC","City/Municipality Name","City/Municipality PSGC","Barangay Name","Barangay PSGC","Zip Code","Landline Number","Landline Number 2","Fax Number","Email Address","Alternate Email Address","Official Website","Facility Head: Last Name","Facility Head: First Name","Facility Head: Middle Name","Facility Head: Position","Hospital Licensing Status","Service Capability","Bed Capacity"
"DOH000000000001120","1120","INMANDUYAN BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," ","PUROK 1"," ","REGION I (ILOCOS REGION)","010000000","PANGASINAN","015500000","LAOAC","015548000","INMANDUYAN","015548012","2437"," "," "," ","regina_suyat@yahoo.com"," "," ","SUYAT","REGINA","TACACA","Rural Health Midwife","","",""
"DOH000000000001124","1124","JIMENEZ HEALTH FACILITY"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION I (ILOCOS REGION)","010000000","PANGASINAN","015500000","MAPANDAN","015528000","JIMENEZ","015528008","2429"," "," "," "," "," "," ","CUISON","NENE","ZAMBALE","Rural Health Midwife","","",""
"DOH000000000001132","1132","LABAYUG BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," ","BAO-ED STREET"," ","REGION I (ILOCOS REGION)","010000000","PANGASINAN","015500000","SISON","015541000","LABAYUG","015541019","2434"," "," "," "," "," "," ","TORIO","SALLY","CARIASO","Rural Health Midwife","","",""
"DOH000000000001133","1133","LABIT EAST BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION I (ILOCOS REGION)","010000000","PANGASINAN","015500000","CITY OF URDANETA","015546000","LABIT PROPER","015546019","2428"," "," "," "," "," "," "," "," "," "," ","","",""
"DOH000000000001134","1134","LABNEY BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," ","BARANGAY ROAD"," ","REGION I (ILOCOS REGION)","010000000","PANGASINAN","015500000","SAN JACINTO","015534000","LABNEY","015534007","2431"," "," "," "," "," "," ","SANGALANG","LOURDES","ARAOS","Rural Health Midwife","","",""
"DOH000000000001136","1136","LAGASIT BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," ","PUROK 2"," ","REGION I (ILOCOS REGION)","010000000","PANGASINAN","015500000","SAN QUINTIN","015537000","LAGASIT","015537014","2444"," "," "," "," "," "," ","AROMIN","CARMENCITA","C.","Rural Health Midwife","","",""
"DOH000000000001137","1137","LAGUIT CENTRO BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION I (ILOCOS REGION)","010000000","PANGASINAN","015500000","BUGALLON","015515000","LAGUIT CENTRO","015515011","2416"," "," "," "," "," "," ","NARVASA","GINE","N.","Rural Health Midwife","","",""
"DOH000000000001139","1139","LAMBAYAN BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION I (ILOCOS REGION)","010000000","PANGASINAN","015500000","MAPANDAN","015528000","LAMBAYAN","015528009","2429"," "," "," "," "," "," ","TOMAGCAO","LALINDA","TIANAN","Rural Health Midwife","","",""
"DOH000000000001140","1140","LANAO BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION I (ILOCOS REGION)","010000000","ILOCOS NORTE","012800000","BANGUI","012804000","LANAO","012804006","2920","","","","","","","GUIRA","WINIFREDA","ANCHETA","Rural Health Midwife","","",""
"DOH000000000001141","1141","LANAS BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION I (ILOCOS REGION)","010000000","ILOCOS NORTE","012800000","DINGRAS","012809000","LANAS","012809014","2913"," "," "," "," "," "," ","BARADILLO","GUADALUPE","O.","Rural Health Midwife","","",""
"DOH000000000001142","1142","LANDAS BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," ","CENTRO"," ","REGION I (ILOCOS REGION)","010000000","PANGASINAN","015500000","MANGALDAN","015526000","LANDAS","015526017","2432"," "," "," "," "," "," ","JIMENEZ","SYLVIA","R.","Rural Health Midwife","","",""
"DOH000000000001143","1143","LANGAOAN BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," ","BARANGAY ROAD"," ","REGION I (ILOCOS REGION)","010000000","ILOCOS SUR","012900000","SANTA MARIA","012926000","LANGAOAN","012926013","2705"," "," "," "," "," "," ","RINGOR","NANCY","ILDEFONSO","Rural Health Midwife","","",""
"DOH000000000001144","1144","LANGIRAN BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION I (ILOCOS REGION)","010000000","PANGASINAN","015500000","BAYAMBANG","015511000","LANGIRAN","015511034","2423"," "," "," "," "," "," ","FERNANDEZ","IMELDA","R.","Rural Health Midwife","","",""
"DOH000000000001146","1146","LANGLANGCA II BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION I (ILOCOS REGION)","010000000","ILOCOS SUR","012900000","CITY OF CANDON","012906000","LANGLANGCA PRIMERO","012906022","2710"," "," "," "," "," "," ","RESURRECCION","ZENAIDA","ALCANTARA","Rural Health Midwife","","",""
"DOH000000000001152","1152","LAOAG BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","LAOAG PROPER","","REGION I (ILOCOS REGION)","010000000","PANGASINAN","015500000","AGUILAR","015502000","LAOAG","015502017","2415","+63 755490309","","","amla40.carvajal@yahoo.com","","","CARVAJAL","ALMA","ZACARIAS","Rural Health Midwife","","",""
"DOH000000000001153","1153","LAPALO BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," ","SITIO LABOT"," ","REGION I (ILOCOS REGION)","010000000","PANGASINAN","015500000","SAN MANUEL","015535000","LAPALO","015535009","2438"," "," "," "," "," "," ","RULLODA","MA. CORAZON","RAYOS","Rural Health Midwife","","",""
"DOH000000000001154","1154","LASIP BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," ","LASIP CENTRO"," ","REGION I (ILOCOS REGION)","010000000","PANGASINAN","015500000","LINGAYEN (Capital)","015522000","LASIP","015522016","2401"," "," "," "," "," "," ","ESCAÑO","MILAGROSA","D.","Rural Health Midwife","","",""
"DOH000000000001155","1155","LASLASONG SUR BARANGAY HEALTH STATION","LASLASONG BARANGAY HEALTH STATION","","","Barangay Health Station","Government","Local Government Unit","","","","REGION I (ILOCOS REGION)","010000000","ILOCOS SUR","012900000","SANTA MARIA","012926000","LASLASONG SUR","012926015","2705","","","","","","","RECAMADAS","MAUREEN","TABON","Rural Health Midwife","Not Applicable","",""
"DOH000000000001160","1160","LAWAK BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," ","PUROK 4"," ","REGION I (ILOCOS REGION)","010000000","PANGASINAN","015500000","TAYUG","015543000","LAWAK","015543008","2445"," "," "," "," "," "," ","REYES","REGINA","E.","Rural Health Midwife","","",""
"DOH000000000001161","1161","LEGASPI BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION I (ILOCOS REGION)","010000000","PANGASINAN","015500000","TAYUG","015543000","LEGASPI","015543009","2445","","","","","","","GANUELAS","ARLENE","RIOS","Rural Health Midwife","","",""
"DOH000000000001162","1162","LEGLEG BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION I (ILOCOS REGION)","010000000","LA UNION","013300000","BACNOTAN","013303000","LEGLEG","013303020","2515"," "," "," "," "," "," ","VILUAN","BRENDA","JULAILA","Rural Health Midwife","","",""
"DOH000000000001163","1163","LEKEP-BUTAO BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," ","BARANGAY ROAD"," ","REGION I (ILOCOS REGION)","010000000","PANGASINAN","015500000","SAN FABIAN","015533000","LEKEP-BUTAO","015533013","2433"," "," "," "," "," "," ","SEVIDAL","ERLINDA","G.","Rural Health Midwife","","",""
"DOH000000000001165","1165","LEONES EAST BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION I (ILOCOS REGION)","010000000","LA UNION","013300000","TUBAO","013320000","LEONES EAST","013320010","2509"," "," "," "," "," "," ","DE VERA","JULIETA","ALCANTARA","Rural Health Midwife","","",""
"DOH000000000001166","1166","LETTAC NORTE BARANGAY HEALTH STATION","LETTAC NORTE BARANGAY HEALTH STATION"," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION I (ILOCOS REGION)","010000000","LA UNION","013300000","SANTOL","013318000","LETTAC NORTE","013318003","2516"," "," "," "," "," "," ","ESTEBAN","LORENZA","PAT-ONG","Rural Health Midwife","","",""
"DOH000000000001167","1167","LETTAC SUR BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION I (ILOCOS REGION)","010000000","LA UNION","013300000","SANTOL","013318000","LETTAC SUR","013318004","2516"," "," "," ","dalenbacagan@yahoo.com"," "," ","BACAGAN","MAGDALENA","BAOBAOEN","Rural Health Midwife","","",""
"DOH000000000001168","1168","LIBANG BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION I (ILOCOS REGION)","010000000","ILOCOS SUR","012900000","CERVANTES","012908000","LIBANG","012908007","2718"," "," "," "," "," "," ","ANGLIGEN","BEYANES","YANGGOD","Rural Health Midwife","","",""
"DOH000000000001172","1172","LIBSONG BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION I (ILOCOS REGION)","010000000","PANGASINAN","015500000","SANTA MARIA","015539000","LIBSONG","015539009","2440","","","","","","","ICO","LIZINA","A.","Rural Health Midwife","","",""
"DOH000000000001173","1173","LIBSONG EAST BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION I (ILOCOS REGION)","010000000","PANGASINAN","015500000","LINGAYEN (Capital)","015522000","LIBSONG EAST","015522017","2401"," "," "," ","venus_clyde@yahoo.com"," "," ","GUTIERREZ","VENUS","P.","Rural Health Midwife","","",""
"DOH000000000001177","1177","LIPIT BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION I (ILOCOS REGION)","010000000","ILOCOS SUR","012900000","CABUGAO","012905000","LIPIT","012905016","2732"," "," "," "," "," "," ","FORMOSO","HEDELIZA","SUERO","Rural Health Midwife","","",""
"DOH000000000001178","1178","LIQUICIA BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," ","CENTRO"," ","REGION I (ILOCOS REGION)","010000000","LA UNION","013300000","CABA","013309000","LIQUICIA","013309005","2502"," "," "," "," "," "," ","RAMOS","ISABEL","SAMBRANO","Rural Health Midwife","","",""
"DOH000000000001179","1179","LINTIC BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION I (ILOCOS REGION)","010000000","ILOCOS SUR","012900000","BANAYOYO","012902000","LINTIC","012902010","2708","","","","","","","GARCIA","ROMALYN","BRILLO","Rural Health Midwife","","",""
"DOH000000000001183","1183","LOMBOY BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION I (ILOCOS REGION)","010000000","PANGASINAN","015500000","VILLASIS","015547000","LOMBOY","015547010","2427"," "," "," "," "," "," "," "," "," "," ","","",""
"DOH000000000001184","1184","LON-OY BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION I (ILOCOS REGION)","010000000","LA UNION","013300000","SAN GABRIEL","013315000","LON-OY","013315017","2513"," "," "," "," "," "," ","BENING","JOCELYN","BINOCYAD","Rural Health Midwife","","",""
"DOH000000000001185","1185","LUBA BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION I (ILOCOS REGION)","010000000","ILOCOS SUR","012900000","SANTA LUCIA","012925000","LUBA","012925016","2712"," "," "," "," "," "," ","MORENO","EVANGELINE","PAMEROL","Rural Health Midwife","","",""
"DOH000000000001186","1186","LUMBANG BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION I (ILOCOS REGION)","010000000","PANGASINAN","015500000","CALASIAO","015517000","LUMBANG","015517012","2418"," "," "," "," "," "," ","UMAGTAM","YOLANDA","DE GUZMAN","Rural Health Midwife","","",""
"DOH000000000001187","1187","MAASIN BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","BARANGAY ROAD","","REGION I (ILOCOS REGION)","010000000","PANGASINAN","015500000","MANGALDAN","015526000","MAASIN","015526018","2432","","","","","","","GUBATAN","MERLE","Q.","Rural Health Midwife","","",""
"DOH000000000001188","1188","MABAYAG BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION I (ILOCOS REGION)","010000000","ILOCOS SUR","012900000","GALIMUYOD","012909000","MABAYAG","012909012","2709"," "," "," "," "," "," ","ORIA","EMELY","GASMEN","Rural Health Midwife","","",""
"DOH000000000001190","1190","MACALONG BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," ","PROVINCIAL ROAD, ZONE III"," ","REGION I (ILOCOS REGION)","010000000","PANGASINAN","015500000","ASINGAN","015506000","MACALONG","015506014","2439","+63 755632942"," "," "," "," "," ","PUNZALAN","ALICIA","TABORA","Rural Health Midwife","","",""
"DOH000000000001191","1191","MACALVA SUR BARANGAY HEALTH STATION","MACALVA SUR BARANGAY HEALTH STATION"," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION I (ILOCOS REGION)","010000000","LA UNION","013300000","AGOO","013301000","MACALVA SUR","013301007","2504"," "," "," "," "," "," ","PANELO","DENIA","ORENCIA","Rural Health Midwife","","",""
"DOH000000000001192","1192","MAGALONG BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," ","NATIONAL HI-WAY"," ","REGION I (ILOCOS REGION)","010000000","PANGASINAN","015500000","MABINI","015523000","MAGALONG","015523013","2409"," "," "," "," "," "," ","EUGENIO","DELIA","DAMASCO","Rural Health Midwife","","",""
"DOH000000000001199","1199","MALASIN BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION I (ILOCOS REGION)","010000000","PANGASINAN","015500000","POZORRUBIO","015530000","MALASIN","015530019","2435"," "," "," "," "," "," ","TALIGAC","SALVACION"," ","Rural Health Midwife","","",""
"DOH000000000001203","1203","MALUED BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," ","ZONE 4"," ","REGION I (ILOCOS REGION)","010000000","PANGASINAN","015500000","DAGUPAN CITY","015518000","MALUED","015518018","2400","+63 755290843"," "," "," "," "," ","CALLANTA","NORMA","BUENO","Rural Health Midwife","","",""
"DOH000000000001206","1206","MANGA BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," ","CENTRO"," ","REGION I (ILOCOS REGION)","010000000","LA UNION","013300000","ARINGAY","013302000","MANGA","013302006","2503"," "," "," "," "," "," ","BAUTISTA","GLORIA","RETIRADO","Rural Health Midwife","","",""
"DOH000000000001208","1208","MANGATO BARANGAY HEALTH STATION","MANGATO EAST MAIN HEALTH CENTER","MANGATO HEALTH CENTER RURAL HEALTH UNIT III","","Barangay Health Station","Government","Local Government Unit","","","","REGION I (ILOCOS REGION)","010000000","ILOCOS NORTE","012800000","LAOAG CITY (Capital)","012812000","BGY. NO. 38-A, MANGATO EAST","012812034","2900","","","","","","","","","","","","",""
"DOH000000000001209","1209","MANINGDING BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," ","NATIONAL ROAD"," ","REGION I (ILOCOS REGION)","010000000","PANGASINAN","015500000","SANTA BARBARA","015538000","MANINGDING","015538013","2419"," "," "," "," "," "," ","TULAO","PERLA","M.","Rural Health Midwife","","",""
"DOH000000000001211","1211","MAPOLOPOLO BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," ","45 RIZAL STREET"," ","REGION I (ILOCOS REGION)","010000000","PANGASINAN","015500000","BASISTA","015509000","MAPOLOPOLO","015509006","2422"," "," "," "," "," "," ","BACANI","MARGIE","C.","Rural Health Midwife","","",""
"DOH000000000001215","1215","MATIC-MATIC BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," ","ZONE VI-VII"," ","REGION I (ILOCOS REGION)","010000000","PANGASINAN","015500000","SANTA BARBARA","015538000","MATICMATIC","015538015","2419"," "," "," "," "," "," ","BOLINAS","AMPARO","C.","Rural Health Midwife","","",""
"DOH000000000001219","1219","MIRAMAR BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION I (ILOCOS REGION)","010000000","ILOCOS SUR","012900000","MAGSINGAL","012912000","MIRAMAR","012912023","2730"," "," "," "," "," "," ","TABANGCURA","OFELIA","TEMPO","Rural Health Midwife","","",""
"DOH000000000001222","1222","NAGSAING BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," ","SITIO CENTRO"," ","REGION I (ILOCOS REGION)","010000000","PANGASINAN","015500000","CALASIAO","015517000","NAGSAING","015517016","2418"," "," "," "," "," "," ","CABOTAJE","LILIAN","ABALOS","Rural Health Midwife","","",""
"DOH000000000001223","1223","ORTIZ BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," ","CORNER CAYETANO STREET AND J.D. COSTALES STREET"," ","REGION I (ILOCOS REGION)","010000000","LA UNION","013300000","NAGUILIAN","013311000","ORTIZ (POB.)","013311030","2511"," "," "," "," "," "," ","DELIZO","MELBA","FLORES","Rural Health Midwife","","",""
"DOH000000000001224","1224","NALSIAN CENTRO BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION I (ILOCOS REGION)","010000000","PANGASINAN","015500000","CALASIAO","015517000","NALSIAN","015517017","2418","","","","josieheramia@yahoo.com","","","HERAMIA","JOSEPHINE","MAIQUEZ","Rural Health Midwife","","",""
"DOH000000000001225","1225","NAMBARAN BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION I (ILOCOS REGION)","010000000","ILOCOS SUR","012900000","SANTO DOMINGO","012928000","NAMBARAN","012928017","2729","","","","","","","REAL","EINSTEIN JOHN","","Rural Health Midwife","","",""
"DOH000000000001228","1228","NANGAPUGAN BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION I (ILOCOS REGION)","010000000","PANGASINAN","015500000","SAN QUINTIN","015537000","NANGAPUGAN","015537018","2444"," "," "," "," "," "," ","ORGANO","JOSEPHINE","F.","Rural Health Midwife","","",""
"DOH000000000001229","1229","NANTANGALAN BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION I (ILOCOS REGION)","010000000","PANGASINAN","015500000","POZORRUBIO","015530000","NANTANGALAN","015530023","2435"," "," "," "," "," "," ","LANDINGAN","JOSEFINA","N.","Rural Health Midwife","","",""
"DOH000000000001232","1232","NARRA BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION I (ILOCOS REGION)","010000000","LA UNION","013300000","BACNOTAN","013303000","NARRA","013303029","2515"," "," "," "," "," "," ","BUCSIT","CONNIE","NERIDA","Rural Health Midwife","","",""
"DOH000000000001234","1234","NAVALUAN BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," ","CENTRO"," ","REGION I (ILOCOS REGION)","010000000","PANGASINAN","015500000","MANGALDAN","015526000","NAVALUAN","015526021","2432"," "," "," "," "," "," ","PRADO","RUSSEL","ABAD","Rural Health Midwife","","",""
"DOH000000000001236","1236","NAVOTAS BARANGAY HEALTH CENTER","NAVOTAS BARANGAY HEALTH STATION"," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION I (ILOCOS REGION)","010000000","ILOCOS NORTE","012800000","LAOAG CITY (Capital)","012812000","BGY. NO. 62-B, NAVOTAS SOUTH","012812037","2900"," "," "," "," "," "," ","VALIENTE","MARICEL SIGRIO","O.","Rural Health Midwife","","",""
"DOH000000000001237","1237","SANTA RITA WEST BARANGAY HEALTH STATION","NAZARENO BARANGAY HEALTH STATION"," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION I (ILOCOS REGION)","010000000","LA UNION","013300000","AGOO","013301000","SANTA RITA WEST","013301049","2504"," "," "," "," "," "," ","ABASTILLAS","GRACE MARIE","NIDOY","Rural Health Midwife","","",""
"DOH000000000001241","1241","NIBALIW CENTER BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," ","BARANGAY ROAD"," ","REGION I (ILOCOS REGION)","010000000","PANGASINAN","015500000","SAN FABIAN","015533000","NIBALIW CENTRAL","015533016","2433"," "," "," "," "," "," ","RIVO","IMELDA","G.","Rural Health Midwife","","",""
"DOH000000000001245","1245","PAGDARAOAN BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," ","PUROK 3"," ","REGION I (ILOCOS REGION)","010000000","LA UNION","013300000","CITY OF SAN FERNANDO (Capital)","013314000","PAGDARAOAN","013314041","2500"," "," "," "," "," "," ","MUNAR","JESSICA","GALVEZ","Rural Health Midwife","","",""
"DOH000000000001248","1248","PALDIT BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," ","MUNICIPAL ROAD"," ","REGION I (ILOCOS REGION)","010000000","PANGASINAN","015500000","SISON","015541000","PALDIT","015541021","2434"," "," "," "," "," "," ","ESLAVA","RAQUEL","SUGUITAN","Rural Health Midwife","","",""
"DOH000000000001249","1249","PALTOC BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION I (ILOCOS REGION)","010000000","ILOCOS SUR","012900000","SAN EMILIO","012917000","PALTOC","012917005","2722"," "," "," ","sanemiliorhu@gmail.com"," "," ","TABIOS","MEDINA","ANGEL","Rural Health Midwife","","",""
"DOH000000000001251","1251","PANGAPISAN BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," ","BUKIG STREET"," ","REGION I (ILOCOS REGION)","010000000","PANGASINAN","015500000","CITY OF ALAMINOS","015503000","PANGAPISAN","015503020","2404"," "," "," "," "," "," ","ASTO","AMELITA","B.","Rural Health Midwife","","",""
"DOH000000000001252","1252","PANTAR NORTE BARANGAY HEALTH STATION","PANTAR NORTE BARANGAY HEALTH STATION"," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION I (ILOCOS REGION)","010000000","LA UNION","013300000","BALAOAN","013305000","PANTAR NORTE","013305024","2517"," "," "," ","hidee_oreal@yahoo.com"," "," ","OREAL","HEDELIZA","OBINA","Rural Health Midwife","","",""
"DOH000000000001253","1253","PAO BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION I (ILOCOS REGION)","010000000","PANGASINAN","015500000","MANAOAG","015525000","PAO","015525037","2430"," "," "," "," "," "," ","GALARIO","ALMA","S.","Rural Health Midwife","","",""
"DOH000000000001254","1254","PAOC NORTE BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION I (ILOCOS REGION)","010000000","ILOCOS SUR","012900000","SANTA LUCIA","012925000","PAOC NORTE","012925023","2712"," "," "," "," "," "," ","DUMAG","MARIA","GALLETA","Rural Health Midwife","","",""
"DOH000000000001255","1255","PAPAGUEYAN BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," ","PROVINCIAL ROAD"," ","REGION I (ILOCOS REGION)","010000000","PANGASINAN","015500000","BINMALEY","015513000","PAPAGUEYAN","015513023","2417"," "," "," "," "," "," ","ROSARIO","DELFINA","A.","Rural Health Midwife","","",""
"DOH000000000001256","1256","PARAYAO BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION I (ILOCOS REGION)","010000000","PANGASINAN","015500000","BINMALEY","015513000","PARAYAO","015513024","2417"," "," "," "," "," "," ","DE VERA","LOURDES","CALIMLIM","Rural Health Midwife","","",""
"DOH000000000001258","1258","PARIAN ESTE BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION I (ILOCOS REGION)","010000000","LA UNION","013300000","BAUANG","013307000","PARIAN ESTE","013307024","2501"," "," "," ","diana_ellana@yahoo.com"," "," ","ELLANA","DIANA ROSE","GONZAGA","Rural Health Midwife","","",""
"DOH000000000001262","1262","PONGPONG BARANGAY HEALTH STATION","PONGPONG BARANGAY HEALTH STATION"," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION I (ILOCOS REGION)","010000000","LA UNION","013300000","SANTO TOMAS","013317000","PONGPONG","013317020","2505"," "," "," "," "," "," ","MAGHILOM","JENNIFER","ZANDUETA","Rural Health Midwife","","",""
"DOH000000000001263","1263","POPONTO BARANGAY HEALTH STATION","POPONTA BARANGAY HEALTH STATION"," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION I (ILOCOS REGION)","010000000","PANGASINAN","015500000","BAUTISTA","015510000","POPONTO","015510015","2424"," "," "," "," "," "," ","PEREZ","ROWENA","IGLESIAS","Rural Health Midwife","","",""
"DOH000000000001264","1264","PORO BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION I (ILOCOS REGION)","010000000","LA UNION","013300000","CITY OF SAN FERNANDO (Capital)","013314000","PORO","013314047","2500","","","","","","","","","","","","",""
"DOH000000000001265","1265","PORPORIKET BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION I (ILOCOS REGION)","010000000","LA UNION","013300000","SUDIPEN","013319000","PORPORIKET","013319011","2520","","","","","","","MACANAS","CARINA","DUCAO","Rural Health Midwife","Not Applicable","",""
"DOH000000000001266","1266","POTOL BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION I (ILOCOS REGION)","010000000","PANGASINAN","015500000","INFANTA","015520000","POTOL","015520013","2412"," "," "," "," "," "," ","MIRADOR","SHIRLEY","M.","Rural Health Midwife","","",""
"DOH000000000001267","1267","PRIMICIAS BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION I (ILOCOS REGION)","010000000","PANGASINAN","015500000","MAPANDAN","015528000","PRIMICIAS","015528015","2429"," "," "," "," "," "," ","TOMAGCAO","LALINDA","TIANAN","Rural Health Midwife","","",""
"DOH000000000001269","1269","PURO BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION I (ILOCOS REGION)","010000000","ILOCOS SUR","012900000","MAGSINGAL","012912000","PURO","012912031","2730"," "," "," "," "," "," ","ASUNCION","DOLORES","SOLIVEN","Rural Health Midwife","","",""
